atr_mult,trail_k,ttp_k,min_hold,hyst_k,cap_fraction,cancel_spread_bps,total_return,annualised_return,annualised_volatility,calc_sharpe,expectancy_after_costs,max_drawdown,trades_count,avg_slippage_bps,maker_fill_ratio,pass
0.0035,1.5,3.5,72,1.0,0.03,10.0,-0.030550863646584214,-0.00031572382128775,0.0031716262391562407,-0.09954635177054884,-0.00038248781889081,-0.03266674497224564,143,4.243205933444268,0.5594405594405595,False
0.0035,1.5,3.5,72,1.0,0.035,6.0,0.014350574606515343,0.00014502251325931859,0.0024379275560741463,0.05948598140169999,0.000691978336192131,-0.026996293432883012,54,4.633175514195414,0.5185185185185185,False
0.0035,1.5,3.5,72,1.0,0.035,8.0,-0.01796812515587376,-0.00018451272123098938,0.0033415154477221052,-0.055218275694870964,-0.00030828594448293966,-0.033555250996951,90,4.548089163108442,0.5444444444444444,False
0.0035,1.5,3.5,72,1.0,0.035,10.0,-0.035526711373959685,-0.0003680769734869527,0.003698803395956428,-0.0995124460763009,-0.0004443458948332071,-0.038049068387080776,143,4.250474612821232,0.5594405594405595,False
0.0035,1.5,3.5,72,1.2,0.025,6.0,0.014585185233907838,0.0001473765066086763,0.0019653421068358667,0.07498771134860964,0.000665609448716164,-0.019865282210758006,54,4.613765660720535,0.5185185185185185,False
0.0035,1.5,3.5,72,1.2,0.025,8.0,-0.012735350530608591,-0.0001304353093156685,0.0023870073177681013,-0.05464386654567446,-0.00021967985503219413,-0.024010956283933793,90,4.536635568913293,0.5444444444444444,False
0.0035,1.5,3.5,72,1.2,0.025,10.0,-0.025457740793568107,-0.00026241149849282053,0.0026430218659635346,-0.09928464908751572,-0.00031873984907567496,-0.02726660735180242,143,4.243205933444268,0.5594405594405595,False
0.0035,1.5,3.5,72,1.2,0.03,6.0,0.017481307898852938,0.00017639079927178614,0.00235841052820304,0.07479223704372825,0.0007987313384593965,-0.023799941305329142,54,4.613765660720537,0.5185185185185185,False
0.0035,1.5,3.5,72,1.2,0.03,8.0,-0.015329053531598635,-0.00015720403270536032,0.0028644087813217206,-0.05488184288864729,-0.00026361582603863303,-0.028787496548410396,90,4.536635568913293,0.5444444444444444,False
0.0035,1.5,3.5,72,1.2,0.03,10.0,-0.030550863646584214,-0.00031572382128775,0.0031716262391562407,-0.09954635177054884,-0.00038248781889081,-0.03266674497224564,143,4.243205933444268,0.5594405594405595,False
0.0035,1.5,3.5,72,1.2,0.035,6.0,0.014350574606515343,0.00014502251325931859,0.0024379275560741463,0.05948598140169999,0.000691978336192131,-0.026996293432883012,54,4.633175514195414,0.5185185185185185,False
0.0035,1.5,3.5,72,1.2,0.035,8.0,-0.01796812515587376,-0.00018451272123098938,0.0033415154477221052,-0.055218275694870964,-0.00030828594448293966,-0.033555250996951,90,4.548089163108442,0.5444444444444444,False
0.0035,1.5,3.5,72,1.2,0.035,10.0,-0.035526711373959685,-0.0003680769734869527,0.003698803395956428,-0.0995124460763009,-0.0004443458948332071,-0.038049068387080776,143,4.250474612821232,0.5594405594405595,False
0.0035,1.5,4.5,24,0.8,0.025,6.0,0.03163686856470038,0.00031703974065266927,0.0029552983838352274,0.10727841979909729,0.0012932800414653923,-0.01864275344568933,54,3.727077662944792,0.6111111111111112,False
0.0035,1.5,4.5,24,0.8,0.025,8.0,-0.016072365439712133,-0.00016488836881556335,0.0013869431117137286,-0.11888618027874603,-0.00031406319895139556,-0.01907342017542768,86,3.5775028281741674,0.6395348837209303,False
0.0035,1.5,4.5,24,0.8,0.025,10.0,-0.003562795864816004,-3.632371125550371e-05,0.0021959267749377762,-0.01654140368889713,2.9821242814905536e-05,-0.022412316502311458,147,3.2936126268827,0.673469387755102,False
0.0035,1.5,4.5,24,0.8,0.03,6.0,0.03797644627072394,0.00037941121933693367,0.0035463580606022722,0.1069861567425876,0.001551936049758471,-0.022350833969043693,54,3.7270776629447937,0.6111111111111112,False
0.0035,1.5,4.5,24,0.8,0.03,8.0,-0.0192779528963396,-0.0001980935933890704,0.0016643317340564738,-0.1190229023070161,-0.0003768758387416746,-0.022862753511608047,86,3.577502828174168,0.6395348837209303,False
0.0035,1.5,4.5,24,0.8,0.03,10.0,-0.0043304443872317355,-4.41669368768105e-05,0.002635112129925331,-0.016760932627964496,3.578549137788663e-05,-0.026840404969391662,147,3.2936126268827,0.673469387755102,False
0.0035,1.5,4.5,24,0.8,0.035,6.0,0.04431912888943201,0.00044143703894006237,0.004137417737369318,0.10669385277512247,0.0018105920580515497,-0.026052025381865018,54,3.7270776629447915,0.6111111111111112,False
0.0035,1.5,4.5,24,0.8,0.035,8.0,-0.022480488475286053,-0.00023137465535516544,0.00194172035639922,-0.11915961770325827,-0.00043968847853195374,-0.026643601599300903,86,3.5775028281741665,0.6395348837209303,False
0.0035,1.5,4.5,24,0.8,0.035,10.0,-0.004935240566970478,-5.0350482673100494e-05,0.0030728052949523794,-0.01638583569086202,4.4420063088360956e-05,-0.03125051649896937,147,3.2936126268826995,0.673469387755102,False
0.0035,1.5,4.5,24,1.0,0.025,6.0,0.03163686856470038,0.00031703974065266927,0.0029552983838352274,0.10727841979909729,0.0012932800414653923,-0.01864275344568933,54,3.727077662944792,0.6111111111111112,False
0.0035,1.5,4.5,24,1.0,0.025,8.0,-0.016072365439712133,-0.00016488836881556335,0.0013869431117137286,-0.11888618027874603,-0.00031406319895139556,-0.01907342017542768,86,3.5775028281741674,0.6395348837209303,False
0.0035,1.5,4.5,24,1.0,0.025,10.0,-0.003562795864816004,-3.632371125550371e-05,0.0021959267749377762,-0.01654140368889713,2.9821242814905536e-05,-0.022412316502311458,147,3.2936126268827,0.673469387755102,False
0.0035,1.5,4.5,24,1.0,0.03,6.0,0.03797644627072394,0.00037941121933693367,0.0035463580606022722,0.1069861567425876,0.001551936049758471,-0.022350833969043693,54,3.7270776629447937,0.6111111111111112,False
0.0035,1.5,4.5,24,1.0,0.03,8.0,-0.0192779528963396,-0.0001980935933890704,0.0016643317340564738,-0.1190229023070161,-0.0003768758387416746,-0.022862753511608047,86,3.577502828174168,0.6395348837209303,False
0.0035,1.5,4.5,24,1.0,0.03,10.0,-0.0043304443872317355,-4.41669368768105e-05,0.002635112129925331,-0.016760932627964496,3.578549137788663e-05,-0.026840404969391662,147,3.2936126268827,0.673469387755102,False
0.0035,1.5,4.5,24,1.0,0.035,6.0,0.04431912888943201,0.00044143703894006237,0.004137417737369318,0.10669385277512247,0.0018105920580515497,-0.026052025381865018,54,3.7270776629447915,0.6111111111111112,False
0.0035,1.5,4.5,24,1.0,0.035,8.0,-0.022480488475286053,-0.00023137465535516544,0.00194172035639922,-0.11915961770325827,-0.00043968847853195374,-0.026643601599300903,86,3.5775028281741665,0.6395348837209303,False
0.0035,1.5,4.5,24,1.0,0.035,10.0,-0.004935240566970478,-5.0350482673100494e-05,0.0030728052949523794,-0.01638583569086202,4.4420063088360956e-05,-0.03125051649896937,147,3.2936126268826995,0.673469387755102,False
0.0035,1.5,4.5,24,1.2,0.025,6.0,0.03163686856470038,0.00031703974065266927,0.0029552983838352274,0.10727841979909729,0.0012932800414653923,-0.01864275344568933,54,3.727077662944792,0.6111111111111112,False
0.0035,1.5,4.5,24,1.2,0.025,8.0,-0.016072365439712133,-0.00016488836881556335,0.0013869431117137286,-0.11888618027874603,-0.00031406319895139556,-0.01907342017542768,86,3.5775028281741674,0.6395348837209303,False
0.0035,1.5,4.5,24,1.2,0.025,10.0,-0.003562795864816004,-3.632371125550371e-05,0.0021959267749377762,-0.01654140368889713,2.9821242814905536e-05,-0.022412316502311458,147,3.2936126268827,0.673469387755102,False
0.0035,1.5,4.5,24,1.2,0.03,6.0,0.03797644627072394,0.00037941121933693367,0.0035463580606022722,0.1069861567425876,0.001551936049758471,-0.022350833969043693,54,3.7270776629447937,0.6111111111111112,False
0.0035,1.5,4.5,24,1.2,0.03,8.0,-0.0192779528963396,-0.0001980935933890704,0.0016643317340564738,-0.1190229023070161,-0.0003768758387416746,-0.022862753511608047,86,3.577502828174168,0.6395348837209303,False
0.0035,1.5,4.5,24,1.2,0.03,10.0,-0.0043304443872317355,-4.41669368768105e-05,0.002635112129925331,-0.016760932627964496,3.578549137788663e-05,-0.026840404969391662,147,3.2936126268827,0.673469387755102,False
0.0035,1.5,4.5,24,1.2,0.035,6.0,0.04431912888943201,0.00044143703894006237,0.004137417737369318,0.10669385277512247,0.0018105920580515497,-0.026052025381865018,54,3.7270776629447915,0.6111111111111112,False
0.0035,1.5,4.5,24,1.2,0.035,8.0,-0.022480488475286053,-0.00023137465535516544,0.00194172035639922,-0.11915961770325827,-0.00043968847853195374,-0.026643601599300903,86,3.5775028281741665,0.6395348837209303,False
0.0035,1.5,4.5,24,1.2,0.035,10.0,-0.004935240566970478,-5.0350482673100494e-05,0.0030728052949523794,-0.01638583569086202,4.4420063088360956e-05,-0.03125051649896937,147,3.2936126268826995,0.673469387755102,False
0.0035,1.5,4.5,48,0.8,0.025,6.0,-0.015306246585260697,-0.00015696834598077913,0.0007986373061837092,-0.19654522117286613,-0.0004912956222057343,-0.016303298515541798,56,4.20273890166447,0.5535714285714286,False
0.0035,1.5,4.5,48,0.8,0.025,8.0,-0.0039294077890457135,-4.006871563211334e-05,0.0017252998169083834,-0.0232242044190984,-5.4176402060190396e-06,-0.02369965979821198,94,4.049827191294456,0.5851063829787234,False
0.0035,1.5,4.5,48,0.8,0.025,10.0,-0.00951440765320255,-9.728978723766435e-05,0.0020211843833471254,-0.04813503806938699,-5.681622432211174e-05,-0.032800633163939774,145,4.1220870590209975,0.593103448275862,False
0.0035,1.5,4.5,48,0.8,0.03,6.0,-0.018346650309316592,-0.00018843559416636957,0.0009583647674204509,-0.19662199673049924,-0.000589554746646881,-0.019539245251174675,56,4.202738901664471,0.5535714285714286,False
0.0035,1.5,4.5,48,0.8,0.03,8.0,-0.00474836213621932,-4.843940665444357e-05,0.0020703597802900595,-0.023396613050344885,-6.501168247222928e-06,-0.028389045199227136,94,4.049827191294457,0.5851063829787234,False
0.0035,1.5,4.5,48,0.8,0.03,10.0,-0.011454025126214185,-0.00011723686474229833,0.00242542126001655,-0.04833670202985619,-6.817946918653408e-05,-0.03924028361667897,145,4.122087059020997,0.593103448275862,False
0.0035,1.5,4.5,48,0.8,0.035,6.0,-0.021380119972616574,-0.0002199273638090471,0.0011180922286571928,-0.1966987679300621,-0.0006878138710880282,-0.02276697993067467,56,4.202738901664471,0.5535714285714286,False
0.0035,1.5,4.5,48,0.8,0.035,8.0,-0.0055782752773752,-5.69290677969736e-05,0.0024154197436717364,-0.023569016501634777,-7.5846962884268365e-06,-0.03306164092769326,94,4.049827191294456,0.5851063829787234,False
0.0035,1.5,4.5,48,0.8,0.035,10.0,-0.013226081673862633,-0.00013549463459561206,0.0028280370904571763,-0.04791119432373081,-7.691109123893422e-05,-0.04546655903466623,145,4.122087059020997,0.593103448275862,False
0.0035,1.5,4.5,48,1.0,0.025,6.0,-0.015306246585260697,-0.00015696834598077913,0.0007986373061837092,-0.19654522117286613,-0.0004912956222057343,-0.016303298515541798,56,4.20273890166447,0.5535714285714286,False
0.0035,1.5,4.5,48,1.0,0.025,8.0,-0.0039294077890457135,-4.006871563211334e-05,0.0017252998169083834,-0.0232242044190984,-5.4176402060190396e-06,-0.02369965979821198,94,4.049827191294456,0.5851063829787234,False
0.0035,1.5,4.5,48,1.0,0.025,10.0,-0.00951440765320255,-9.728978723766435e-05,0.0020211843833471254,-0.04813503806938699,-5.681622432211174e-05,-0.032800633163939774,145,4.1220870590209975,0.593103448275862,False
0.0035,1.5,4.5,48,1.0,0.03,6.0,-0.018346650309316592,-0.00018843559416636957,0.0009583647674204509,-0.19662199673049924,-0.000589554746646881,-0.019539245251174675,56,4.202738901664471,0.5535714285714286,False
0.0035,1.5,4.5,48,1.0,0.03,8.0,-0.00474836213621932,-4.843940665444357e-05,0.0020703597802900595,-0.023396613050344885,-6.501168247222928e-06,-0.028389045199227136,94,4.049827191294457,0.5851063829787234,False
0.0035,1.5,4.5,48,1.0,0.03,10.0,-0.011454025126214185,-0.00011723686474229833,0.00242542126001655,-0.04833670202985619,-6.817946918653408e-05,-0.03924028361667897,145,4.122087059020997,0.593103448275862,False
0.0035,1.5,4.5,48,1.0,0.035,6.0,-0.021380119972616574,-0.0002199273638090471,0.0011180922286571928,-0.1966987679300621,-0.0006878138710880282,-0.02276697993067467,56,4.202738901664471,0.5535714285714286,False
0.0035,1.5,4.5,48,1.0,0.035,8.0,-0.0055782752773752,-5.69290677969736e-05,0.0024154197436717364,-0.023569016501634777,-7.5846962884268365e-06,-0.03306164092769326,94,4.049827191294456,0.5851063829787234,False
0.0035,1.5,4.5,48,1.0,0.035,10.0,-0.013226081673862633,-0.00013549463459561206,0.0028280370904571763,-0.04791119432373081,-7.691109123893422e-05,-0.04546655903466623,145,4.122087059020997,0.593103448275862,False
0.0035,1.5,4.5,48,1.2,0.025,6.0,-0.015306246585260697,-0.00015696834598077913,0.0007986373061837092,-0.19654522117286613,-0.0004912956222057343,-0.016303298515541798,56,4.20273890166447,0.5535714285714286,False
0.0035,1.5,4.5,48,1.2,0.025,8.0,-0.0039294077890457135,-4.006871563211334e-05,0.0017252998169083834,-0.0232242044190984,-5.4176402060190396e-06,-0.02369965979821198,94,4.049827191294456,0.5851063829787234,False
0.0035,1.5,4.5,48,1.2,0.025,10.0,-0.00951440765320255,-9.728978723766435e-05,0.0020211843833471254,-0.04813503806938699,-5.681622432211174e-05,-0.032800633163939774,145,4.1220870590209975,0.593103448275862,False
0.0035,1.5,4.5,48,1.2,0.03,6.0,-0.018346650309316592,-0.00018843559416636957,0.0009583647674204509,-0.19662199673049924,-0.000589554746646881,-0.019539245251174675,56,4.202738901664471,0.5535714285714286,False
0.0035,1.5,4.5,48,1.2,0.03,8.0,-0.00474836213621932,-4.843940665444357e-05,0.0020703597802900595,-0.023396613050344885,-6.501168247222928e-06,-0.028389045199227136,94,4.049827191294457,0.5851063829787234,False
0.0035,1.5,4.5,48,1.2,0.03,10.0,-0.011454025126214185,-0.00011723686474229833,0.00242542126001655,-0.04833670202985619,-6.817946918653408e-05,-0.03924028361667897,145,4.122087059020997,0.593103448275862,False
0.0035,1.5,4.5,48,1.2,0.035,6.0,-0.021380119972616574,-0.0002199273638090471,0.0011180922286571928,-0.1966987679300621,-0.0006878138710880282,-0.02276697993067467,56,4.202738901664471,0.5535714285714286,False
0.0035,1.5,4.5,48,1.2,0.035,8.0,-0.0055782752773752,-5.69290677969736e-05,0.0024154197436717364,-0.023569016501634777,-7.5846962884268365e-06,-0.03306164092769326,94,4.049827191294456,0.5851063829787234,False
0.0035,1.5,4.5,48,1.2,0.035,10.0,-0.013226081673862633,-0.00013549463459561206,0.0028280370904571763,-0.04791119432373081,-7.691109123893422e-05,-0.04546655903466623,145,4.122087059020997,0.593103448275862,False
0.0035,1.5,4.5,72,0.8,0.025,6.0,0.014585185233907838,0.0001473765066086763,0.0019653421068358667,0.07498771134860964,0.000665609448716164,-0.019865282210758006,54,4.613765660720535,0.5185185185185185,False
0.0035,1.5,4.5,72,0.8,0.025,8.0,-0.012735350530608591,-0.0001304353093156685,0.0023870073177681013,-0.05464386654567446,-0.00021967985503219413,-0.024010956283933793,90,4.536635568913293,0.5444444444444444,False
0.0035,1.5,4.5,72,0.8,0.025,10.0,-0.025387053804340254,-0.0002616735235771994,0.0026432593986450855,-0.0989965357585908,-0.0003176055913120508,-0.027266607351805416,143,4.243205933444268,0.5594405594405595,False
0.0035,1.5,4.5,72,0.8,0.03,6.0,0.017481307898852938,0.00017639079927178614,0.00235841052820304,0.07479223704372825,0.0007987313384593965,-0.023799941305329142,54,4.613765660720537,0.5185185185185185,False
0.0035,1.5,4.5,72,0.8,0.03,8.0,-0.015329053531598635,-0.00015720403270536032,0.0028644087813217206,-0.05488184288864729,-0.00026361582603863303,-0.028787496548410396,90,4.536635568913293,0.5444444444444444,False
0.0035,1.5,4.5,72,0.8,0.03,10.0,-0.030466496283294897,-0.00031483844891566637,0.0031719112783741023,-0.09925827719779419,-0.0003811267095744609,-0.03266674497224464,143,4.243205933444268,0.5594405594405595,False
0.0035,1.5,4.5,72,0.8,0.035,6.0,0.014350574606515343,0.00014502251325931859,0.0024379275560741463,0.05948598140169999,0.000691978336192131,-0.026996293432883012,54,4.633175514195414,0.5185185185185185,False
0.0035,1.5,4.5,72,0.8,0.035,8.0,-0.01796812515587376,-0.00018451272123098938,0.0033415154477221052,-0.055218275694870964,-0.00030828594448293966,-0.033555250996951,90,4.548089163108442,0.5444444444444444,False
0.0035,1.5,4.5,72,0.8,0.035,10.0,-0.03540081951070606,-0.0003667491147347768,0.003699205413110557,-0.09914267356848071,-0.00044230423085868354,-0.03804906838707656,143,4.250474612821232,0.5594405594405595,False
0.0035,1.5,4.5,72,1.0,0.025,6.0,0.014585185233907838,0.0001473765066086763,0.0019653421068358667,0.07498771134860964,0.000665609448716164,-0.019865282210758006,54,4.613765660720535,0.5185185185185185,False
0.0035,1.5,4.5,72,1.0,0.025,8.0,-0.012735350530608591,-0.0001304353093156685,0.0023870073177681013,-0.05464386654567446,-0.00021967985503219413,-0.024010956283933793,90,4.536635568913293,0.5444444444444444,False
0.0035,1.5,4.5,72,1.0,0.025,10.0,-0.025387053804340254,-0.0002616735235771994,0.0026432593986450855,-0.0989965357585908,-0.0003176055913120508,-0.027266607351805416,143,4.243205933444268,0.5594405594405595,False
0.0035,1.5,4.5,72,1.0,0.03,6.0,0.017481307898852938,0.00017639079927178614,0.00235841052820304,0.07479223704372825,0.0007987313384593965,-0.023799941305329142,54,4.613765660720537,0.5185185185185185,False
0.0035,1.5,4.5,72,1.0,0.03,8.0,-0.015329053531598635,-0.00015720403270536032,0.0028644087813217206,-0.05488184288864729,-0.00026361582603863303,-0.028787496548410396,90,4.536635568913293,0.5444444444444444,False
0.0035,1.5,4.5,72,1.0,0.03,10.0,-0.030466496283294897,-0.00031483844891566637,0.0031719112783741023,-0.09925827719779419,-0.0003811267095744609,-0.03266674497224464,143,4.243205933444268,0.5594405594405595,False
0.0035,1.5,4.5,72,1.0,0.035,6.0,0.014350574606515343,0.00014502251325931859,0.0024379275560741463,0.05948598140169999,0.000691978336192131,-0.026996293432883012,54,4.633175514195414,0.5185185185185185,False
0.0035,1.5,4.5,72,1.0,0.035,8.0,-0.01796812515587376,-0.00018451272123098938,0.0033415154477221052,-0.055218275694870964,-0.00030828594448293966,-0.033555250996951,90,4.548089163108442,0.5444444444444444,False
0.0035,1.5,4.5,72,1.0,0.035,10.0,-0.03540081951070606,-0.0003667491147347768,0.003699205413110557,-0.09914267356848071,-0.00044230423085868354,-0.03804906838707656,143,4.250474612821232,0.5594405594405595,False
0.0035,1.5,4.5,72,1.2,0.025,6.0,0.014585185233907838,0.0001473765066086763,0.0019653421068358667,0.07498771134860964,0.000665609448716164,-0.019865282210758006,54,4.613765660720535,0.5185185185185185,False
0.0035,1.5,4.5,72,1.2,0.025,8.0,-0.012735350530608591,-0.0001304353093156685,0.0023870073177681013,-0.05464386654567446,-0.00021967985503219413,-0.024010956283933793,90,4.536635568913293,0.5444444444444444,False
0.0035,1.5,4.5,72,1.2,0.025,10.0,-0.025387053804340254,-0.0002616735235771994,0.0026432593986450855,-0.0989965357585908,-0.0003176055913120508,-0.027266607351805416,143,4.243205933444268,0.5594405594405595,False
0.0035,1.5,4.5,72,1.2,0.03,6.0,0.017481307898852938,0.00017639079927178614,0.00235841052820304,0.07479223704372825,0.0007987313384593965,-0.023799941305329142,54,4.613765660720537,0.5185185185185185,False
0.0035,1.5,4.5,72,1.2,0.03,8.0,-0.015329053531598635,-0.00015720403270536032,0.0028644087813217206,-0.05488184288864729,-0.00026361582603863303,-0.028787496548410396,90,4.536635568913293,0.5444444444444444,False
0.0035,1.5,4.5,72,1.2,0.03,10.0,-0.030466496283294897,-0.00031483844891566637,0.0031719112783741023,-0.09925827719779419,-0.0003811267095744609,-0.03266674497224464,143,4.243205933444268,0.5594405594405595,False
0.0035,1.5,4.5,72,1.2,0.035,6.0,0.014350574606515343,0.00014502251325931859,0.0024379275560741463,0.05948598140169999,0.000691978336192131,-0.026996293432883012,54,4.633175514195414,0.5185185185185185,False
0.0035,1.5,4.5,72,1.2,0.035,8.0,-0.01796812515587376,-0.00018451272123098938,0.0033415154477221052,-0.055218275694870964,-0.00030828594448293966,-0.033555250996951,90,4.548089163108442,0.5444444444444444,False
0.0035,1.5,4.5,72,1.2,0.035,10.0,-0.03540081951070606,-0.0003667491147347768,0.003699205413110557,-0.09914267356848071,-0.00044230423085868354,-0.03804906838707656,143,4.250474612821232,0.5594405594405595,False
0.0035,2.0,0.0,24,0.8,0.025,6.0,-0.020173613732780038,-0.00020739053999963009,0.004504667269030377,-0.0460390363180521,-0.0018594685643005364,-0.07865417592896484,29,0.5,1.0,False
0.0035,2.0,0.0,24,0.8,0.025,8.0,-0.11132665745568171,-0.0012004597515986593,0.00486554131279539,-0.24672686437615743,-0.005486044171156203,-0.12359250558476587,50,0.5,1.0,False
0.0035,2.0,0.0,24,0.8,0.025,10.0,-0.10130675267303435,-0.0010864820284905985,0.0051791533061710075,-0.20977985478746988,-0.003217910423576832,-0.11337646582882532,85,0.5,1.0,False
0.0035,2.0,0.0,24,0.8,0.03,6.0,-0.024392707227365862,-0.00025129811726565254,0.005405600722836451,-0.04648847189249861,-0.002231362277160647,-0.09375488329621517,29,0.5,1.0,False
0.0035,2.0,0.0,24,0.8,0.03,8.0,-0.13230053621345472,-0.001443216102878675,0.005838649575354468,-0.24718320293970658,-0.006583253005387442,-0.1466443022987839,50,0.5,1.0,False
0.0035,2.0,0.0,24,0.8,0.03,10.0,-0.1205798749319229,-0.0013068517761747334,0.006214983967405208,-0.2102743600029513,-0.0038614925082921976,-0.134725731601816,85,0.5,1.0,False
0.0035,2.0,0.0,24,0.8,0.035,6.0,-0.02867111616871021,-0.00029601533452372486,0.006306534176642527,-0.04693787843409699,-0.002603255990020751,-0.10865019089826611,29,0.5,1.0,False
0.0035,2.0,0.0,24,0.8,0.035,8.0,-0.15285824948594295,-0.0016868590434292452,0.006811757837913547,-0.24763931478015272,-0.007680461839618682,-0.16916452365943946,50,0.5,1.0,False
0.0035,2.0,0.0,24,0.8,0.035,10.0,-0.13953040272058137,-0.0015282443484534447,0.00725081462863941,-0.21076864141818702,-0.004505074593007565,-0.15564732452226981,85,0.5,1.0,False
0.0035,2.0,0.0,24,1.0,0.025,6.0,-0.020173613732780038,-0.00020739053999963009,0.004504667269030377,-0.0460390363180521,-0.0018594685643005364,-0.07865417592896484,29,0.5,1.0,False
0.0035,2.0,0.0,24,1.0,0.025,8.0,-0.11132665745568171,-0.0012004597515986593,0.00486554131279539,-0.24672686437615743,-0.005486044171156203,-0.12359250558476587,50,0.5,1.0,False
0.0035,2.0,0.0,24,1.0,0.025,10.0,-0.10130675267303435,-0.0010864820284905985,0.0051791533061710075,-0.20977985478746988,-0.003217910423576832,-0.11337646582882532,85,0.5,1.0,False
0.0035,2.0,0.0,24,1.0,0.03,6.0,-0.024392707227365862,-0.00025129811726565254,0.005405600722836451,-0.04648847189249861,-0.002231362277160647,-0.09375488329621517,29,0.5,1.0,False
0.0035,2.0,0.0,24,1.0,0.03,8.0,-0.13230053621345472,-0.001443216102878675,0.005838649575354468,-0.24718320293970658,-0.006583253005387442,-0.1466443022987839,50,0.5,1.0,False
0.0035,2.0,0.0,24,1.0,0.03,10.0,-0.1205798749319229,-0.0013068517761747334,0.006214983967405208,-0.2102743600029513,-0.0038614925082921976,-0.134725731601816,85,0.5,1.0,False
0.0035,2.0,0.0,24,1.0,0.035,6.0,-0.02867111616871021,-0.00029601533452372486,0.006306534176642527,-0.04693787843409699,-0.002603255990020751,-0.10865019089826611,29,0.5,1.0,False
0.0035,2.0,0.0,24,1.0,0.035,8.0,-0.15285824948594295,-0.0016868590434292452,0.006811757837913547,-0.24763931478015272,-0.007680461839618682,-0.16916452365943946,50,0.5,1.0,False
0.0035,2.0,0.0,24,1.0,0.035,10.0,-0.13953040272058137,-0.0015282443484534447,0.00725081462863941,-0.21076864141818702,-0.004505074593007565,-0.15564732452226981,85,0.5,1.0,False
0.0035,2.0,0.0,24,1.2,0.025,6.0,-0.020173613732780038,-0.00020739053999963009,0.004504667269030377,-0.0460390363180521,-0.0018594685643005364,-0.07865417592896484,29,0.5,1.0,False
0.0035,2.0,0.0,24,1.2,0.025,8.0,-0.11132665745568171,-0.0012004597515986593,0.00486554131279539,-0.24672686437615743,-0.005486044171156203,-0.12359250558476587,50,0.5,1.0,False
0.0035,2.0,0.0,24,1.2,0.025,10.0,-0.10130675267303435,-0.0010864820284905985,0.0051791533061710075,-0.20977985478746988,-0.003217910423576832,-0.11337646582882532,85,0.5,1.0,False
0.0035,2.0,0.0,24,1.2,0.03,6.0,-0.024392707227365862,-0.00025129811726565254,0.005405600722836451,-0.04648847189249861,-0.002231362277160647,-0.09375488329621517,29,0.5,1.0,False
0.0035,2.0,0.0,24,1.2,0.03,8.0,-0.13230053621345472,-0.001443216102878675,0.005838649575354468,-0.24718320293970658,-0.006583253005387442,-0.1466443022987839,50,0.5,1.0,False
0.0035,2.0,0.0,24,1.2,0.03,10.0,-0.1205798749319229,-0.0013068517761747334,0.006214983967405208,-0.2102743600029513,-0.0038614925082921976,-0.134725731601816,85,0.5,1.0,False
0.0035,2.0,0.0,24,1.2,0.035,6.0,-0.02867111616871021,-0.00029601533452372486,0.006306534176642527,-0.04693787843409699,-0.002603255990020751,-0.10865019089826611,29,0.5,1.0,False
0.0035,2.0,0.0,24,1.2,0.035,8.0,-0.15285824948594295,-0.0016868590434292452,0.006811757837913547,-0.24763931478015272,-0.007680461839618682,-0.16916452365943946,50,0.5,1.0,False
0.0035,2.0,0.0,24,1.2,0.035,10.0,-0.13953040272058137,-0.0015282443484534447,0.00725081462863941,-0.21076864141818702,-0.004505074593007565,-0.15564732452226981,85,0.5,1.0,False
0.0035,2.0,0.0,48,0.8,0.025,6.0,0.005454316646388957,5.536088471314038e-05,0.0058623056351414255,0.009443534363217284,0.001097084011581969,-0.08323284947011866,20,0.5,1.0,False
0.0035,2.0,0.0,48,0.8,0.025,8.0,-0.016561068138509438,-0.00016994369405920473,0.005834518690559394,-0.029127285912064,-0.001077124746696766,-0.06919965501236536,38,0.5,1.0,False
0.0035,2.0,0.0,48,0.8,0.025,10.0,-0.02291085246568003,-0.00023585526388236744,0.005730794011577659,-0.04115577412237814,-0.0008196691540718077,-0.06800160830486812,62,0.5,1.0,False
0.0035,2.0,0.0,48,0.8,0.03,6.0,0.006140980538639651,6.230939209861397e-05,0.00703476676216971,0.008857350102023296,0.0013165008138983597,-0.09914676793951416,20,0.5,1.0,False
0.0035,2.0,0.0,48,0.8,0.03,8.0,-0.020233561314571435,-0.00020801309535245505,0.007001422428671271,-0.029710119260998757,-0.0012925496960361179,-0.08251295319111251,38,0.5,1.0,False
0.0035,2.0,0.0,48,0.8,0.03,10.0,-0.027806221502549078,-0.00028695989812199674,0.006876952813893189,-0.041727768953462196,-0.0009836029848861682,-0.0811004528651672,62,0.5,1.0,False
0.0035,2.0,0.0,48,0.8,0.035,6.0,0.006692136671489379,6.78832707847743e-05,0.008207227889197994,0.008271157046110464,0.0015359176162147489,-0.11482303736428223,20,0.5,1.0,False
0.0035,2.0,0.0,48,0.8,0.035,8.0,-0.02402293144913714,-0.0002474424000168396,0.008168326166783152,-0.030292913745667345,-0.001507974645375472,-0.09565520413947737,38,0.5,1.0,False
0.0035,2.0,0.0,48,0.8,0.035,10.0,-0.03280193828119149,-0.0003393753740446037,0.008023111616208722,-0.042299719894084396,-0.0011475368157005306,-0.09403618102354927,62,0.5,1.0,False
